Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units
NSRDB,1436518,-,-,-,46.69,-68.02,-5,148,-5,w/m2,c,w/m2,w/m2,w/m2,c
Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,GHI,,
2005,8,7,0,30,0,0,12.8,0.17,0.4,55.44,12.8,1002,0,,
2005,8,7,1,30,0,0,12.3,0.17,0.4,60.04,12.3,1002,0,,
2005,8,7,2,30,0,0,11.9,0.17,0.4,64.96,11.9,1002,0,,
2005,8,7,3,30,0,0,11.7,0.17,0.4,65.81,11.7,1002,0,,
2005,8,7,4,30,5,0,11.6,0.17,0.4,70.27,12.8,1002,5,,
2005,8,7,5,30,44,466,12.6,0.17,0.4,66.09,14.9,1003,130,,
2005,8,7,6,30,63,704,13.4,0.17,0.5,51.56,17.3,1003,312,,
2005,8,7,7,30,75,808,14.6,0.17,0.6,41.97,20,1002,490,,
2005,8,7,8,30,83,871,14.1,0.17,0.8,34.11,22,1002,652,,
2005,8,7,9,30,86,910,14.1,0.17,0.9,29.25,23.1,1001,780,,
2005,8,7,10,30,87,936,14.2,0.17,0.9,26.58,23.9,1001,867,,
2005,8,7,11,30,90,937,14.4,0.17,0.9,24.27,24.4,1000,898,,
2005,8,7,12,30,91,929,14.8,0.17,1,22.25,24.7,1000,877,,
2005,8,7,13,30,89,912,15.2,0.17,1,20.4,24.7,999,805,,
2005,8,7,14,30,83,882,15.7,0.17,0.9,19.6,24.4,999,687,,
2005,8,7,15,30,74,834,16.5,0.17,0.8,19.87,23.8,998,534,,
2005,8,7,16,30,63,747,17.7,0.17,0.7,20.41,22.8,998,359,,
2005,8,7,17,30,47,585,18.5,0.17,0.5,24.17,21,998,180,,
2005,8,7,18,30,18,255,18.1,0.17,0.5,37.72,19.9,998,33,,
2005,8,7,19,30,0,0,17.8,0.17,0.5,46.57,18.8,998,0,,
2005,8,7,20,30,0,0,17.8,0.17,0.5,50.36,18.3,997,0,,
2005,8,7,21,30,0,0,17.8,0.17,0.4,55.8,17.9,998,0,,
2005,8,7,22,30,0,0,17.3,0.17,0.4,66,17.3,998,0,,
2005,8,7,23,30,0,0,16.6,0.17,0.4,73.05,16.6,998,0,,
2005,8,8,0,30,0,0,16.3,0.17,0.3,79.66,16.3,998,0,,
2005,8,8,1,30,0,0,16.4,0.17,0.3,80.53,16.4,998,0,,
2005,8,8,2,30,0,0,16.1,0.17,0.3,86.24,16.1,998,0,,
2005,8,8,3,30,0,0,15.7,0.17,0.3,86.11,15.7,999,0,,
2005,8,8,4,30,0,0,15.7,0.17,0.4,85.41,16.3,999,0,,
2005,8,8,5,30,53,406,16,0.17,0.5,79.05,18,1000,126,,
2005,8,8,6,30,76,633,16.6,0.17,0.6,64.62,20.2,1000,298,,
2005,8,8,7,30,86,763,17.4,0.17,0.6,48.86,22.2,1001,477,,
2005,8,8,8,30,92,839,17.7,0.17,0.6,38.18,23.7,1001,638,,
2005,8,8,9,30,95,883,17.7,0.17,0.6,33.19,24.8,1001,767,,
2005,8,8,10,30,92,916,17.6,0.17,0.5,31.09,25.7,1001,853,,
2005,8,8,11,30,94,921,17.5,0.17,0.5,29.02,26.4,1001,886,,
2005,8,8,12,30,95,912,17.6,0.17,0.5,26.8,26.8,1000,864,,
2005,8,8,13,30,100,877,17.7,0.17,0.5,24.49,26.8,1000,786,,
2005,8,8,14,30,96,838,18,0.17,0.4,23.5,26.8,1000,667,,
2005,8,8,15,30,87,779,19,0.17,0.3,23.57,26.9,1000,514,,
2005,8,8,16,30,74,681,19.7,0.17,0.3,23.66,26,1000,341,,
2005,8,8,17,30,55,505,20.8,0.17,0.5,26.18,24.1,1000,167,,
2005,8,8,18,30,19,167,19.5,0.17,0.6,42.29,23.1,1000,28,,
2005,8,8,19,30,0,0,18.9,0.17,0.4,45.53,20.5,1000,0,,
2005,8,8,20,30,0,0,19,0.17,0.4,45.46,19.9,1000,0,,
2005,8,8,21,30,0,0,19,0.17,0.4,46.51,19.8,1000,0,,
2005,8,8,22,30,0,0,19,0.17,0.4,51.49,19.4,1000,0,,
2005,8,8,23,30,0,0,18.8,0.17,0.4,53.83,18.9,999,0,,
2005,8,9,0,30,0,0,18.5,0.17,0.4,56.29,18.5,999,0,,
2005,8,9,1,30,0,0,18,0.17,0.4,55.33,18,999,0,,
2005,8,9,2,30,0,0,17.5,0.17,0.4,58.05,17.5,999,0,,
2005,8,9,3,30,0,0,17.2,0.17,0.4,57.07,17.2,999,0,,
2005,8,9,4,30,0,0,17.1,0.17,0.5,56.06,17.7,999,0,,
2005,8,9,5,30,52,396,17.2,0.17,0.7,50.29,19.3,999,122,,
2005,8,9,6,30,79,607,17.8,0.17,0.7,41.17,21.5,999,290,,
2005,8,9,7,30,96,726,18.7,0.17,0.8,30.93,23.9,998,465,,
2005,8,9,8,30,106,799,19.4,0.17,0.8,23.84,25.8,998,624,,
2005,8,9,9,30,113,841,19.7,0.17,0.9,19.16,27.2,997,750,,
2005,8,9,10,30,118,864,19.8,0.17,1,16.49,28.1,997,833,,
2005,8,9,11,30,125,864,19.8,0.17,1,15.31,28.6,996,865,,
2005,8,9,12,30,128,854,19.9,0.17,1,14.23,28.7,996,845,,
2005,8,9,13,30,120,842,19.9,0.17,1,13.94,28.6,995,776,,
2005,8,9,14,30,118,797,20.1,0.17,0.9,13.51,28.2,995,658,,
2005,8,9,15,30,110,725,20.5,0.17,0.8,13.11,27.3,995,505,,
2005,8,9,16,30,91,624,21.3,0.17,0.7,13.51,26,995,334,,
2005,8,9,17,30,64,358,21.6,0.17,0.6,16.36,24.2,995,142,,
2005,8,9,18,30,20,0,21.3,0.17,0.5,30.48,23.2,995,20,,
2005,8,9,19,30,0,0,21.1,0.17,0.5,33.8,22,995,0,,
2005,8,9,20,30,0,0,21,0.17,0.5,36.6,21.6,995,0,,
2005,8,9,21,30,0,0,21,0.17,0.5,37.92,21.1,995,0,,
2005,8,9,22,30,0,0,20.7,0.17,0.4,40.21,20.7,994,0,,
2005,8,9,23,30,0,0,20.3,0.17,0.4,43.24,20.3,994,0,,
2005,8,10,0,30,0,0,20,0.17,0.4,46.04,20,994,0,,
2005,8,10,1,30,0,0,19.8,0.17,0.4,45.52,19.8,994,0,,
2005,8,10,2,30,0,0,19.5,0.17,0.4,47.65,19.5,994,0,,
2005,8,10,3,30,0,0,19.3,0.17,0.4,46.77,19.3,994,0,,
2005,8,10,4,30,0,0,19.3,0.17,0.6,46.01,19.6,994,0,,
2005,8,10,5,30,52,0,19.3,0.17,0.7,43.15,20.9,994,52,,
2005,8,10,6,30,78,0,19.8,0.17,0.8,33.65,22.7,994,78,,
2005,8,10,7,30,216,127,20.2,0.17,0.9,23.37,24.6,994,280,,
2005,8,10,8,30,292,189,20.5,0.17,0.9,19.09,26.1,994,414,,
2005,8,10,9,30,273,22,20.7,0.17,0.9,17.42,27.1,994,289,,
2005,8,10,10,30,354,47,21,0.17,0.9,17.09,27.8,993,393,,
2005,8,10,11,30,336,30,21.3,0.17,0.9,16.69,28.1,993,362,,
2005,8,10,12,30,401,108,21.6,0.17,0.9,16.14,28,993,491,,
2005,8,10,13,30,352,291,22,0.17,0.9,15.49,27.7,993,578,,
2005,8,10,14,30,300,259,22.6,0.17,0.7,16.37,27.2,992,474,,
2005,8,10,15,30,235,143,23.3,0.17,0.6,17.09,26.5,992,313,,
2005,8,10,16,30,12,0,23.8,0.17,0.5,17.78,25.5,992,12,,
2005,8,10,17,30,82,265,23.9,0.17,0.4,19.82,24.2,993,138,,
2005,8,10,18,30,10,0,23.3,0.17,0.3,33.06,23.5,993,10,,
2005,8,10,19,30,0,0,22.6,0.17,0.3,37.2,22.6,993,0,,
2005,8,10,20,30,0,0,22.3,0.17,0.4,38.3,22.3,992,0,,
2005,8,10,21,30,0,0,21.9,0.17,0.5,39.9,21.9,992,0,,
2005,8,10,22,30,0,0,21.6,0.17,0.6,41.9,21.6,991,0,,
2005,8,10,23,30,0,0,21.1,0.17,0.6,44.03,21.1,991,0,,
2005,8,11,0,30,0,0,20.5,0.17,0.6,43.37,20.5,991,0,,
2005,8,11,1,30,0,0,19.9,0.17,0.6,46.15,19.9,990,0,,
2005,8,11,2,30,0,0,19.4,0.17,0.5,50.46,19.4,990,0,,
2005,8,11,3,30,0,0,19.1,0.17,0.5,54.14,19.1,990,0,,
2005,8,11,4,30,0,0,18.8,0.17,0.6,53.71,19.1,990,0,,
2005,8,11,5,30,58,20,19,0.17,0.7,49.53,19.7,990,61,,
2005,8,11,6,30,121,400,19.6,0.17,0.7,38.6,20.5,990,258,,
2005,8,11,7,30,184,457,20.3,0.17,0.7,28.25,21.1,991,414,,
2005,8,11,8,30,219,536,20.4,0.17,0.8,23.44,21.1,991,564,,
2005,8,11,9,30,323,349,20,0.17,0.9,21.02,21.6,992,585,,
2005,8,11,10,30,397,208,19.2,0.17,1,19.94,22.7,992,569,,
2005,8,11,11,30,359,392,17.9,0.17,1.1,18.93,23.6,992,693,,
2005,8,11,12,30,396,254,16.6,0.17,1.2,17.94,23.8,992,608,,
2005,8,11,13,30,84,928,15.3,0.17,1.1,16.87,23.5,993,801,,
2005,8,11,14,30,79,898,14.4,0.17,1.1,17.55,22.9,993,683,,
2005,8,11,15,30,72,845,14,0.17,0.9,17.3,21.9,994,527,,
2005,8,11,16,30,61,757,14.3,0.17,0.7,18.16,20.6,994,350,,
2005,8,11,17,30,45,596,15.1,0.17,0.5,21.66,18.2,995,170,,
2005,8,11,18,30,15,232,14.9,0.17,0.4,31.33,16.7,995,25,,
2005,8,11,19,30,0,0,14.1,0.17,0.4,35.28,14.9,996,0,,
2005,8,11,20,30,0,0,13.6,0.17,0.3,36.35,14.3,997,0,,
2005,8,11,21,30,0,0,13.2,0.17,0.3,38.31,13.7,997,0,,
2005,8,11,22,30,0,0,12.8,0.17,0.3,39.46,13.2,998,0,,
2005,8,11,23,30,0,0,12.4,0.17,0.3,44.97,12.7,998,0,,
2005,8,12,0,30,0,0,12,0.17,0.3,55.67,12.1,998,0,,
2005,8,12,1,30,0,0,11.6,0.17,0.3,64.04,11.6,998,0,,
2005,8,12,2,30,0,0,11.3,0.17,0.3,65.98,11.3,999,0,,
2005,8,12,3,30,0,0,11.2,0.17,0.3,65.34,11.2,999,0,,
2005,8,12,4,30,0,0,11,0.17,0.3,64.3,12,999,0,,
2005,8,12,5,30,41,505,11.3,0.17,0.4,59.57,13.8,1000,126,,
2005,8,12,6,30,62,702,12,0.17,0.4,48.68,16.5,1000,300,,
2005,8,12,7,30,76,805,12,0.17,0.5,38,18.8,1000,479,,
2005,8,12,8,30,202,519,11.7,0.17,0.6,30.4,20.2,1000,535,,
2005,8,12,9,30,92,898,11.7,0.17,0.6,26.32,21.1,1000,765,,
2005,8,12,10,30,88,927,11.8,0.17,0.7,24.26,21.9,999,849,,
2005,8,12,11,30,87,937,12.1,0.17,0.6,22.56,22.5,998,883,,
2005,8,12,12,30,85,935,12.4,0.17,0.6,21.05,22.9,998,862,,
2005,8,12,13,30,85,912,12.6,0.17,0.5,19.54,22.9,997,788,,
2005,8,12,14,30,82,875,13,0.17,0.4,19.87,22.8,997,667,,
2005,8,12,15,30,173,477,14.1,0.17,0.3,19.97,22.2,997,428,,
2005,8,12,16,30,138,30,14.6,0.17,0.3,20.23,20.7,996,150,,
2005,8,12,17,30,54,421,16.9,0.17,0.3,22.44,18.7,996,141,,
2005,8,12,18,30,12,0,15.5,0.17,0.4,33.38,17.7,995,12,,
2005,8,12,19,30,0,0,15.2,0.17,0.4,36.72,17.2,996,0,,
2005,8,12,20,30,0,0,15.1,0.17,0.5,44.74,17.4,996,0,,
2005,8,12,21,30,0,0,15.4,0.17,0.5,53.76,17.2,995,0,,
2005,8,12,22,30,0,0,15.7,0.17,0.5,61.93,16.8,995,0,,
2005,8,12,23,30,0,0,15.7,0.17,0.5,62.19,16.4,994,0,,
2005,8,13,0,30,0,0,15.4,0.17,0.5,67.63,15.9,993,0,,
2005,8,13,1,30,0,0,15.1,0.17,0.6,74.03,15.6,993,0,,
2005,8,13,2,30,0,0,14.7,0.17,0.7,80.02,15.3,992,0,,
2005,8,13,3,30,0,0,14.5,0.17,0.8,80.32,15,991,0,,
2005,8,13,4,30,0,0,14.4,0.17,0.8,80.04,15,990,0,,
2005,8,13,5,30,30,0,14.5,0.17,0.8,80.65,15.3,990,30,,
2005,8,13,6,30,66,0,14.9,0.17,0.8,69.79,15.9,989,66,,
2005,8,13,7,30,146,0,15.5,0.17,0.8,58.1,17.2,989,146,,
2005,8,13,8,30,151,0,16.8,0.17,0.8,45.26,19.4,989,151,,
2005,8,13,9,30,341,85,18.2,0.17,0.8,36.68,21.9,988,405,,
2005,8,13,10,30,391,108,19.5,0.17,0.8,31.93,24.1,988,479,,
2005,8,13,11,30,412,205,20.3,0.17,0.9,29.5,25.4,988,585,,
2005,8,13,12,30,403,147,20.2,0.17,1,27.33,25.7,988,525,,
2005,8,13,13,30,366,158,19.8,0.17,1,25.2,25.2,988,487,,
2005,8,13,14,30,290,280,19.8,0.17,0.9,24.54,24.4,989,477,,
2005,8,13,15,30,224,84,19.8,0.17,0.9,25.08,23.6,989,269,,
2005,8,13,16,30,104,483,19.7,0.17,0.7,25.7,22.7,990,285,,
2005,8,13,17,30,72,135,19.7,0.17,0.5,28.62,21.3,990,99,,
2005,8,13,18,30,11,0,19.2,0.17,0.4,45.59,20.4,991,11,,
2005,8,13,19,30,0,0,18.7,0.17,0.4,49.28,19.2,992,0,,
2005,8,13,20,30,0,0,18.3,0.17,0.4,52.23,18.8,992,0,,
2005,8,13,21,30,0,0,18,0.17,0.4,58.84,18.3,992,0,,
2005,8,13,22,30,0,0,17.7,0.17,0.3,68.84,17.7,992,0,,
2005,8,13,23,30,0,0,17.1,0.17,0.3,73.38,17.1,993,0,,
2005,8,14,0,30,0,0,16.6,0.17,0.3,72.6,16.6,993,0,,
2005,8,14,1,30,0,0,16.2,0.17,0.3,77.29,16.2,993,0,,
2005,8,14,2,30,0,0,15.7,0.17,0.3,77.08,15.7,993,0,,
2005,8,14,3,30,0,0,15.3,0.17,0.3,81.4,15.3,994,0,,
2005,8,14,4,30,0,0,15.4,0.17,0.4,80.62,15.8,994,0,,
2005,8,14,5,30,28,0,15.6,0.17,0.5,75.42,17.3,995,28,,
2005,8,14,6,30,28,0,15.9,0.17,0.6,62.97,19,995,28,,
2005,8,14,7,30,166,10,15.9,0.17,0.6,47.77,20.6,996,171,,
2005,8,14,8,30,65,0,15.6,0.17,0.6,33.07,21.7,996,65,,
2005,8,14,9,30,205,8,15.4,0.17,0.7,27.31,22.2,996,211,,
2005,8,14,10,30,179,6,15.3,0.17,0.6,24.88,22.3,996,184,,
2005,8,14,11,30,180,6,15.2,0.17,0.6,22.96,22.2,996,185,,
2005,8,14,12,30,395,109,15.1,0.17,0.6,21.25,22.1,996,485,,
2005,8,14,13,30,332,57,15.1,0.17,0.5,20.79,22,997,376,,
2005,8,14,14,30,253,29,14.9,0.17,0.5,20.38,21.8,997,272,,
2005,8,14,15,30,150,0,14.8,0.17,0.4,21.18,21.3,997,150,,
2005,8,14,16,30,117,0,15.7,0.17,0.3,22.26,20.2,997,117,,
2005,8,14,17,30,71,128,16.8,0.17,0.3,25.35,18.4,998,96,,
2005,8,14,18,30,5,0,15.9,0.17,0.3,38.79,17.5,998,5,,
2005,8,14,19,30,0,0,15.1,0.17,0.3,44.34,16.2,998,0,,
2005,8,14,20,30,0,0,14.5,0.17,0.3,45.74,15.7,998,0,,
2005,8,14,21,30,0,0,14.1,0.17,0.3,47.46,15.1,999,0,,
2005,8,14,22,30,0,0,13.8,0.17,0.3,50.98,14.8,999,0,,
2005,8,14,23,30,0,0,13.2,0.17,0.4,55.4,14.4,999,0,,
2005,8,15,0,30,0,0,12.7,0.17,0.4,57.09,13.8,999,0,,
2005,8,15,1,30,0,0,12.3,0.17,0.4,62.69,13.3,999,0,,
2005,8,15,2,30,0,0,11.9,0.17,0.3,68.92,12.7,999,0,,
2005,8,15,3,30,0,0,11.8,0.17,0.2,75.35,12.2,1000,0,,
2005,8,15,4,30,0,0,11.6,0.17,0.2,80.62,12.5,1000,0,,
2005,8,15,5,30,54,29,12.1,0.17,0.3,75.15,13.7,1001,58,,
2005,8,15,6,30,128,97,12.5,0.17,0.3,62.25,15.6,1001,160,,
2005,8,15,7,30,75,812,12.6,0.17,0.3,45.31,18.6,1001,474,,
2005,8,15,8,30,83,871,12.1,0.17,0.4,30.64,20.9,1001,634,,
2005,8,15,9,30,90,907,11.8,0.17,0.4,25.94,21.8,1001,763,,
2005,8,15,10,30,95,921,12,0.17,0.5,24.22,22.3,1001,844,,
2005,8,15,11,30,97,925,12.3,0.17,0.5,22.85,22.6,1001,874,,
2005,8,15,12,30,96,920,12.5,0.17,0.5,21.51,22.7,1001,853,,
2005,8,15,13,30,322,364,12.6,0.17,0.6,21.27,22.6,1001,599,,
2005,8,15,14,30,92,857,12.7,0.17,0.6,20.78,22.1,1001,656,,
2005,8,15,15,30,81,803,12.9,0.17,0.5,21.15,21.7,1001,501,,
2005,8,15,16,30,66,714,14.2,0.17,0.4,21.35,20.9,1001,327,,
2005,8,15,17,30,45,542,15.2,0.17,0.6,22.97,19.4,1002,149,,
2005,8,15,18,30,11,152,12.7,0.17,0.8,35.11,18.5,1002,15,,
2005,8,15,19,30,0,0,11.1,0.17,0.4,37.23,18.3,1002,0,,
2005,8,15,20,30,0,0,10.6,0.17,0.4,37.37,17.9,1002,0,,
2005,8,15,21,30,0,0,10.4,0.17,0.7,36.24,16.8,1002,0,,
2005,8,15,22,30,0,0,10.5,0.17,0.8,37.36,15.1,1002,0,,
2005,8,15,23,30,0,0,10.6,0.17,0.8,39.7,13.6,1002,0,,
2005,8,16,0,30,0,0,10.7,0.17,0.6,43.22,12.5,1002,0,,
2005,8,16,1,30,0,0,10.6,0.17,0.5,46.96,11.8,1002,0,,
2005,8,16,2,30,0,0,10.6,0.17,0.4,48.15,11.3,1002,0,,
2005,8,16,3,30,0,0,10.5,0.17,0.4,52.97,11,1002,0,,
2005,8,16,4,30,0,0,10.6,0.17,0.4,53.88,12.1,1002,0,,
2005,8,16,5,30,40,465,11.8,0.17,0.5,51.72,14.3,1002,112,,
2005,8,16,6,30,64,676,12.5,0.17,0.6,47.89,16.7,1001,285,,
2005,8,16,7,30,78,784,14,0.17,0.7,37.84,19.4,1001,462,,
2005,8,16,8,30,88,848,14.6,0.17,0.8,29.7,21.6,1000,622,,
2005,8,16,9,30,96,882,15.1,0.17,0.8,28.34,23,1000,748,,
2005,8,16,10,30,101,899,15.5,0.17,0.9,27.94,24,999,829,,
2005,8,16,11,30,311,501,15.8,0.17,0.9,27.43,24.5,998,731,,
2005,8,16,12,30,373,70,16.2,0.17,0.9,26.3,24.6,998,431,,
2005,8,16,13,30,266,499,16.5,0.17,0.9,26.47,24.4,997,643,,
2005,8,16,14,30,282,67,16.9,0.17,0.9,28.09,23.9,997,326,,
2005,8,16,15,30,223,165,17.5,0.17,0.8,29.86,23.2,996,309,,
2005,8,16,16,30,75,647,18.2,0.17,0.7,32.63,22,995,308,,
2005,8,16,17,30,64,13,18.3,0.17,0.5,45.26,20.2,995,66,,
2005,8,16,18,30,4,0,17.8,0.17,0.4,59.87,19.2,995,4,,
2005,8,16,19,30,0,0,17.4,0.17,0.4,65.8,17.8,995,0,,
2005,8,16,20,30,0,0,17.2,0.17,0.5,71.41,17.4,994,0,,
2005,8,16,21,30,0,0,16.8,0.17,0.6,77.25,17.1,994,0,,
2005,8,16,22,30,0,0,16.5,0.17,0.6,77.44,16.6,993,0,,
2005,8,16,23,30,0,0,16.1,0.17,0.5,82.84,16.1,993,0,,
2005,8,17,0,30,0,0,15.6,0.17,0.4,83.72,15.6,992,0,,
2005,8,17,1,30,0,0,15.1,0.17,0.3,90.57,15.1,992,0,,
2005,8,17,2,30,0,0,14.6,0.17,0.3,91.17,14.6,992,0,,
2005,8,17,3,30,0,0,14.4,0.17,0.3,91.28,14.4,992,0,,
2005,8,17,4,30,0,0,14.8,0.17,0.3,97.49,15.1,992,0,,
2005,8,17,5,30,27,0,15.3,0.17,0.5,97.35,16.1,992,27,,
2005,8,17,6,30,100,395,15.7,0.17,0.6,85.15,16.7,992,228,,
2005,8,17,7,30,78,782,15.1,0.17,0.8,74.34,17.2,992,458,,
2005,8,17,8,30,79,880,13.6,0.17,0.9,66.43,18.1,992,631,,
2005,8,17,9,30,79,935,12,0.17,0.9,59.72,19.1,992,767,,
2005,8,17,10,30,82,953,11.1,0.17,1,55.17,19.7,992,851,,
2005,8,17,11,30,328,443,10.6,0.17,1.1,54.39,20.1,991,697,,
2005,8,17,12,30,383,267,10.4,0.17,1.1,52.99,20.2,991,601,,
2005,8,17,13,30,348,251,10.3,0.17,1.2,48.14,20,992,537,,
2005,8,17,14,30,284,269,10.3,0.17,1.2,45.27,19.4,992,460,,
2005,8,17,15,30,220,188,10.3,0.17,1,39.75,18.4,993,317,,
2005,8,17,16,30,121,8,11,0.17,0.9,37.76,17.1,993,123,,
2005,8,17,17,30,65,64,11.2,0.17,0.7,45.02,15.4,994,77,,
2005,8,17,18,30,0,0,11,0.17,0.5,58.07,14.5,994,0,,
2005,8,17,19,30,0,0,10.6,0.16,0.5,55.79,12.7,995,0,,
2005,8,17,20,30,0,0,10.2,0.16,0.4,59.39,11.9,995,0,,
2005,8,17,21,30,0,0,9.9,0.16,0.4,60.99,11.1,995,0,,
2005,8,17,22,30,0,0,9.7,0.16,0.4,67.48,10.6,995,0,,
2005,8,17,23,30,0,0,9.4,0.16,0.4,73.44,10.2,996,0,,
2005,8,18,0,30,0,0,9.2,0.16,0.4,74.35,9.8,996,0,,
2005,8,18,1,30,0,0,8.9,0.16,0.4,75.81,9.3,997,0,,
2005,8,18,2,30,0,0,8.6,0.16,0.4,81.53,8.9,997,0,,
2005,8,18,3,30,0,0,8.3,0.16,0.3,87.24,8.5,997,0,,
2005,8,18,4,30,0,0,8,0.16,0.5,87.38,8.9,998,0,,
2005,8,18,5,30,33,538,8,0.16,0.7,82.06,10.5,998,113,,
2005,8,18,6,30,50,749,8.2,0.16,0.9,71.54,12.6,999,290,,
2005,8,18,7,30,60,851,8.2,0.16,0.9,54.83,14.5,999,472,,
2005,8,18,8,30,68,909,8.1,0.16,1,42.62,15.8,999,635,,
2005,8,18,9,30,74,941,8.1,0.16,1,34.56,16.8,998,764,,
2005,8,18,10,30,388,166,8.3,0.16,1,31.4,17.5,998,522,,
2005,8,18,11,30,399,113,8.3,0.16,1,26.67,17.9,998,493,,
2005,8,18,12,30,292,518,8.2,0.16,1,23.95,18,998,712,,
2005,8,18,13,30,335,299,8.2,0.16,1,22.74,17.9,998,559,,
2005,8,18,14,30,181,592,8.1,0.16,0.9,21.65,17.4,999,564,,
2005,8,18,15,30,184,391,8.3,0.16,0.8,20.88,16.7,999,383,,
2005,8,18,16,30,63,668,9.2,0.16,0.5,21.69,15.6,999,298,,
2005,8,18,17,30,45,445,10.6,0.16,0.4,26.95,13.6,1000,125,,
2005,8,18,18,30,0,0,10.4,0.16,0.3,37.83,12.3,1000,0,,
2005,8,18,19,30,0,0,9.7,0.16,0.4,43.14,10.9,1000,0,,
2005,8,18,20,30,0,0,9.2,0.16,0.3,49.97,10,1001,0,,
2005,8,18,21,30,0,0,8.8,0.16,0.3,54.96,9.2,1001,0,,
2005,8,18,22,30,0,0,8.5,0.16,0.3,63.23,8.5,1001,0,,
2005,8,18,23,30,0,0,7.9,0.16,0.3,71.31,7.9,1002,0,,
2005,8,19,0,30,0,0,7.4,0.16,0.3,78.16,7.4,1002,0,,
2005,8,19,1,30,0,0,6.9,0.16,0.3,79.45,6.9,1002,0,,
2005,8,19,2,30,0,0,6.5,0.16,0.3,85.79,6.5,1003,0,,
2005,8,19,3,30,0,0,6.1,0.16,0.3,86.96,6.1,1003,0,,
2005,8,19,4,30,0,0,6.2,0.16,0.3,87.92,7.1,1004,0,,
2005,8,19,5,30,36,494,6.7,0.16,0.3,88.6,9.3,1004,108,,
2005,8,19,6,30,57,722,7.3,0.16,0.3,79.08,12.1,1005,286,,
2005,8,19,7,30,69,835,7.4,0.16,0.4,69.82,14.9,1005,470,,
2005,8,19,8,30,77,893,6.6,0.16,0.6,56.86,16.6,1005,632,,
2005,8,19,9,30,83,929,7.1,0.16,0.6,49.56,17.6,1005,761,,
2005,8,19,10,30,82,952,7.7,0.16,0.5,45.65,18.4,1004,845,,
2005,8,19,11,30,277,578,8.3,0.16,0.5,41.49,19.1,1004,756,,
2005,8,19,12,30,86,946,8.9,0.16,0.4,37.4,19.5,1004,851,,
2005,8,19,13,30,88,921,9.3,0.16,0.4,35.4,19.5,1003,775,,
2005,8,19,14,30,82,886,9.6,0.16,0.3,31.79,19.4,1003,651,,
2005,8,19,15,30,115,633,10.1,0.16,0.3,32.42,19.3,1003,435,,
2005,8,19,16,30,117,339,11.4,0.16,0.3,33.47,18.5,1002,235,,
2005,8,19,17,30,58,8,13.4,0.16,0.5,37.82,16.1,1002,60,,
2005,8,19,18,30,0,0,11.3,0.16,0.7,51.3,14.5,1002,0,,
2005,8,19,19,30,0,0,11.1,0.17,0.4,55.31,12.9,1003,0,,
2005,8,19,20,30,0,0,11.2,0.17,0.4,57.72,12.9,1002,0,,
2005,8,19,21,30,0,0,11.4,0.17,0.4,58.24,12.9,1002,0,,
2005,8,19,22,30,0,0,11.7,0.17,0.4,63.23,12.8,1002,0,,
2005,8,19,23,30,0,0,11.9,0.17,0.3,64.69,12.8,1003,0,,
2005,8,20,0,30,0,0,12.1,0.17,0.3,70.23,12.9,1003,0,,
2005,8,20,1,30,0,0,12.1,0.17,0.4,75.83,12.9,1002,0,,
2005,8,20,2,30,0,0,12,0.17,0.4,76.89,12.6,1002,0,,
2005,8,20,3,30,0,0,11.8,0.17,0.4,77.82,12.4,1002,0,,
2005,8,20,4,30,0,0,11.7,0.17,0.4,78.72,12.5,1002,0,,
2005,8,20,5,30,16,0,11.8,0.17,0.5,79.83,13.1,1003,16,,
2005,8,20,6,30,67,0,11.9,0.17,0.6,71.66,13.7,1003,67,,
2005,8,20,7,30,38,0,12.4,0.17,0.7,57.29,14.7,1003,38,,
2005,8,20,8,30,129,0,12.9,0.17,0.8,47.52,15.9,1002,129,,
2005,8,20,9,30,337,110,13.3,0.17,0.9,44,17.3,1002,417,,
2005,8,20,10,30,383,134,13.6,0.17,1,41.65,18.8,1001,489,,
2005,8,20,11,30,399,199,14.1,0.17,1.1,39.7,19.8,1001,563,,
2005,8,20,12,30,203,8,14.7,0.17,1.1,39.96,20.5,1000,209,,
2005,8,20,13,30,215,9,15.4,0.17,1.1,40.03,20.7,1000,222,,
2005,8,20,14,30,88,0,15.9,0.17,1.1,39.64,20.4,999,88,,
2005,8,20,15,30,62,0,16.4,0.17,0.9,41.42,19.5,999,62,,
2005,8,20,16,30,129,44,16.9,0.17,0.8,43.38,18.6,998,144,,
2005,8,20,17,30,28,0,17.1,0.17,0.8,51.54,17.9,997,28,,
2005,8,20,18,30,0,0,17.2,0.17,0.9,65.99,17.8,997,0,,
2005,8,20,19,30,0,0,17.4,0.17,1,68.7,17.9,997,0,,
2005,8,20,20,30,0,0,17.7,0.17,1.1,70.91,18,996,0,,
2005,8,20,21,30,0,0,17.7,0.17,1.1,74.17,18,995,0,,
2005,8,20,22,30,0,0,17.7,0.17,1.2,77.86,17.9,995,0,,
2005,8,20,23,30,0,0,17.5,0.17,1.2,76.67,17.7,994,0,,
2005,8,21,0,30,0,0,17.4,0.17,1.2,80.47,17.6,994,0,,
